5.4,34.5,64,30.25,38.25,27.25,-2,-2,-6,13,12.5,35,9,5.4,1.8,9,1.8
5.4,33.5,63,27.75,44.25,34,-2,-2,-5,12,13.5,35,9,5.4,1.8,9,1.8
5.4,32.5,61.5,25.75,49.75,40.25,-2,-3,-4,11,12.5,35,9,5.4,1.8,9,1.8
5.4,31.5,60.5,24.25,54.75,47,-2,-2,-3,10,13.5,35,9,5.4,1.8,9,1.8
5.4,30.5,59.5,22.25,59.25,53.25,-2,-2,-4,9,12.5,35,9,5.4,1.8,9,1.8
5.4,29.5,58.5,20.75,63.25,59,-2,-2,-3,8,11.5,35,9,5.4,1.8,9,1.8
5.4,28.5,57.5,18.75,66.75,64.25,-2,-2,-4,7,10.5,35,9,5.4,1.8,9,1.8
5.4,27.5,56.25,17.25,69.75,69,-2,-2.5,-3,6,9.5,35,9,5.4,1.8,9,1.8
5.4,26.5,55.25,15.75,72.25,73.25,-2,-2,-3,5,8.5,35,9,5.4,1.8,9,1.8
5.4,25.5,54.25,14.75,74.25,77,-2,-2,-2,4,7.5,35,9,5.4,1.8,9,1.8
5.4,24.5,53,13.25,75.75,80.25,-2,-2.5,-3,3,6.5,35,9,5.4,1.8,9,1.8
5.4,23.5,51.25,12.25,76.75,83,-2,-3.5,-2,2,5.5,35,9,5.4,1.8,9,1.8
5.4,22.5,49.75,11.25,77.75,85.25,-2,-3,-2,2,4.5,35,9,5.4,1.8,9,1.8
5.4,21.5,48.25,10,78.75,87,-2,-3,-2.5,2,3.5,35,9,5.4,1.8,9,1.8
5.4,20.5,47.25,9,79.75,88.25,-2,-2,-2,2,2.5,35,9,5.4,1.8,9,1.8
5.4,19.5,45.75,8,80.75,89.25,-2,-3,-2,2,2,35,9,5.4,1.8,9,1.8
5.4,18.5,43.75,7,81.75,90.5,-2,-4,-2,2,2.5,35,9,5.4,1.8,9,1.8
5.4,18.5,42.25,6.5,81.75,90.5,0,-3,-1,0,0,33,9,5.4,1.8,9,1.8
5.4,18.5,40.25,5.5,81.75,90.5,0,-4,-2,0,0,33,9,5.4,1.8,9,1.8
5.4,19.5,38.75,6,80.75,89.5,2,-3,1,-2,-2,31,9,5.4,1.8,9,1.8
5.4,20.5,36.75,7,79.75,89,2,-4,2,-2,-1,31,9,5.4,1.8,9,1.8
5.4,20.5,33.25,6.5,79.75,90,0,-7,-1,0,2,33,9,5.4,1.8,9,1.8
5.4,20.5,29.25,6.5,79.75,90.5,0,-8,0,0,1,33,9,5.4,1.8,9,1.8
5.4,20.5,24.75,6.5,79.75,90.5,0,-9,0,0,0,33,9,5.4,1.8,9,1.8
5.4,20.5,19.75,6.25,79.75,90.75,0,-10,-0.5,0,0.5,33,9,5.4,1.8,9,1.8
6.75,20.5,14.25,14.25,79.75,100,0,-11,-11,0,25,33,9,5.4,5.4,9,NaN
8.1,20.5,20.5,8.25,80,100,0,0,-12,0.5,25,33,9,9,5.4,9,NaN
9,100,20.5,1.75,100,100,25,0,-13,25,25,33,NaN,9,5.4,NaN,NaN
9,100,20.5,25.75,100,5.25,25,0,-18.5,25,14,33,NaN,9,5.4,NaN,5.4
9,100,19.5,15,100,13.75,25,-2,-21.5,25,17,35,NaN,9,5.4,NaN,5.4
9,100,18.25,4,100,22.75,25,-2.5,-22,25,18,35,NaN,9,5.4,NaN,5.4
7.65,16.5,16.5,39.5,83.75,6.5,-3.5,-3.5,-6,2,21,35,9,9,5.4,9,5.4
6.3,15,37,37,84.75,17.5,-3,-5,-5,2,22,35,9,5.4,5.4,9,5.4
6.3,13.25,35,35,85.75,28.25,-3.5,-4,-4,2,21.5,35,9,5.4,5.4,9,5.4
5.4,11,33.5,91.25,86.75,2.5,-4.5,-3,-4,2,2.5,35,9,5.4,1.8,9,1.8
5.4,8.5,32.5,89.5,87.75,3.5,-5,-2,-3.5,2,2,35,9,5.4,1.8,9,1.8
5.4,6.5,31.5,87.75,88.75,4.5,-4,-2,-3.5,2,2,35,9,5.4,1.8,9,1.8
5.4,4.25,30.5,86.5,90.25,6,-4.5,-2,-2.5,3,3,35,9,5.4,1.8,9,1.8
5.4,2,29.5,84.75,91.75,8,-4.5,-2,-3.5,3,4,35,9,5.4,1.8,9,1.8
4.05,28.5,28.5,82.5,82.25,10.25,-2,-2,-4.5,15.5,4.5,35,5.4,5.4,1.8,5.4,1.8
2.7,27.5,80,80,89.5,13,-2,-5,-5,14.5,5.5,35,5.4,1.8,1.8,5.4,1.8
